Order_ID,Order_Date,Category,Segment,Region,Quantity,Sales,Discount,Profit,Profit_Margin,Discount_Amount,Sales_per_Quantity
10923,2026-07-11,Office Supplies,Home Office,West,3.0,878.33,0.17,-101.33,-0.11536666173306159,149.3161,292.7766666666667
10924,2026-07-12,Office Supplies,Corporate,South,5.0,257.35,0.03,39.08,0.15185544977656887,7.7205,51.470000000000006
10925,2026-07-13,Technology,Home Office,East,1.0,593.09,0.24,130.22,0.21956195518386754,142.3416,593.09
10926,2026-07-14,Office Supplies,Consumer,Central,7.0,1206.71,0.05,-48.15,-0.039901881976614095,60.3355,172.38714285714286
10927,2026-07-15,Office Supplies,Consumer,East,1.0,582.72,0.12,23.07,0.039590197693574955,69.9264,582.72
10928,2026-07-16,Furniture,Consumer,South,9.0,176.17,0.16,40.07,0.22745075779077029,28.187199999999997,19.574444444444442
10929,2026-07-17,Office Supplies,Corporate,Central,8.0,857.34,0.4,209.79,0.24469871929456224,342.93600000000004,107.1675
10930,2026-07-18,Office Supplies,Home Office,South,7.0,1275.43,0.44,-51.74,-0.04056671083477729,561.1892,182.20428571428573
10931,2026-07-19,Technology,Corporate,East,7.0,1204.09,0.15,117.71,0.09775847320383028,180.6135,172.01285714285714
10932,2026-07-20,Technology,Corporate,Central,5.0,303.93,0.43,-19.26,-0.06336985490079954,130.6899,60.786
10933,2026-07-21,Technology,Consumer,East,5.0,1025.51,0.43,-106.81,-0.10415305555284687,440.9693,205.102
10934,2026-07-22,Technology,Corporate,South,5.0,369.73,0.38,96.13,0.2600005409352771,140.4974,73.946
10935,2026-07-23,Technology,Corporate,South,1.0,366.4,0.07,80.33,0.21924126637554586,25.648,366.4
10936,2026-07-24,Technology,Consumer,East,8.0,1317.4,0.35,252.96,0.19201457416122666,461.09,164.675
10937,2026-07-25,Office Supplies,Corporate,Central,1.0,412.02,0.47,-52.76,-0.12805203630891704,193.64939999999999,412.02
10938,2026-07-26,Technology,Consumer,East,4.0,431.71,0.34,99.15,0.22966806420977048,146.7814,107.9275
10939,2026-07-27,Technology,Consumer,South,9.0,50.95,0.17,2.4,0.04710500490677134,8.661500000000002,5.661111111111111
10940,2026-07-28,Furniture,Consumer,East,9.0,1312.47,0.25,5.35,0.004076283648388153,328.1175,145.83
10941,2026-07-29,Office Supplies,Consumer,South,5.0,1199.26,0.32,115.03,0.0959174824475093,383.7632,239.852
10942,2026-07-30,Office Supplies,Corporate,East,4.0,959.63,0.26,-104.5,-0.10889613705282244,249.5038,239.9075
10943,2026-07-31,Office Supplies,Consumer,Central,3.0,775.7,0.06,216.76,0.279437927033647,46.542,258.56666666666666
10944,2026-08-01,Technology,Consumer,Central,3.0,270.47,0.16,30.32,0.11210115724479608,43.275200000000005,90.15666666666668
10945,2026-08-02,Technology,Corporate,East,5.0,714.57,0.4,-47.19,-0.06603971619295519,285.82800000000003,142.91400000000002
10946,2026-08-03,Technology,Corporate,East,1.0,559.27,0.43,-36.52,-0.0652994081570619,240.4861,559.27
10947,2026-08-04,Furniture,Home Office,Central,5.0,185.98,0.07,-12.48,-0.06710398967630929,13.018600000000001,37.196
10948,2026-08-05,Technology,Corporate,South,6.0,754.89,0.48,-93.87,-0.12434924293605691,362.3472,125.815
10949,2026-08-06,Furniture,Corporate,Central,7.0,1385.07,0.16,158.6,0.11450684802934148,221.6112,197.86714285714285
10950,2026-08-07,Office Supplies,Home Office,South,9.0,108.09,0.33,24.66,0.22814321398834303,35.669700000000006,12.01
10951,2026-08-08,Technology,Corporate,East,3.0,472.62,0.38,-67.17,-0.1421226355211375,179.5956,157.54
10952,2026-08-09,Furniture,Corporate,East,2.0,350.93,0.41,-44.9,-0.12794574416550308,143.88129999999998,175.465
10953,2026-08-10,Furniture,Corporate,South,3.0,395.31,0.47,42.59,0.10773823075560952,185.79569999999998,131.77
10954,2026-08-11,Technology,Corporate,East,9.0,1367.23,0.16,299.11,0.21877079935343724,218.7568,151.91444444444446
10955,2026-08-12,Office Supplies,Home Office,South,7.0,728.7,0.43,-2.16,-0.0029641827912721287,313.341,104.10000000000001
10956,2026-08-13,Office Supplies,Corporate,West,9.0,726.13,0.07,5.32,0.0073265117816368975,50.829100000000004,80.68111111111111
10957,2026-08-14,Office Supplies,Corporate,Central,2.0,1152.83,0.35,136.44,0.11835222886288525,403.49049999999994,576.415
10958,2026-08-15,Furniture,Home Office,West,5.0,274.01,0.37,-7.29,-0.026604868435458562,101.38369999999999,54.802
10959,2026-08-16,Furniture,Consumer,South,4.0,756.53,0.34,-104.42,-0.13802492961283758,257.22020000000003,189.1325
10960,2026-08-17,Furniture,Home Office,Central,2.0,673.48,0.13,121.8,0.18085169567025003,87.5524,336.74
10961,2026-08-18,Furniture,Consumer,South,9.0,915.52,0.44,30.005000000000003,0.0327737242222999,402.8288,101.72444444444444
10962,2026-08-19,Office Supplies,Home Office,Central,9.0,1499.36,0.08,166.94,0.11134083875787003,119.94879999999999,166.59555555555553
10963,2026-08-20,Technology,Home Office,Central,6.0,1165.7,0.03,214.21,0.18376083040233337,34.971,194.28333333333333
10964,2026-08-21,Furniture,Corporate,Central,6.0,626.91,0.36,96.45,0.15384983490453177,225.68759999999997,104.485
10965,2026-08-22,Furniture,Consumer,Central,8.0,1249.95,0.24,-71.69,-0.057354294171766865,299.988,156.24375
10966,2026-08-23,Office Supplies,Corporate,South,6.0,297.53,0.42,2.56,0.008604174368971197,124.96259999999998,49.58833333333333
10967,2026-08-24,Technology,Consumer,Central,1.0,94.17,0.19,-8.78,-0.09323563767654242,17.8923,94.17
10968,2026-08-25,Technology,Home Office,Central,4.0,346.45,0.08,-31.72,-0.09155722326454034,27.716,86.6125
10969,2026-08-26,Office Supplies,Home Office,West,7.0,543.6,0.42,83.87,0.15428623988226636,228.312,77.65714285714286
10970,2026-08-27,Office Supplies,Consumer,East,2.0,790.34,0.27,186.81,0.23636662702128197,213.39180000000002,395.17
10971,2026-08-28,Technology,Corporate,East,9.0,941.94,0.09,266.79,0.28323460092999553,84.7746,104.66000000000001
10972,2026-08-29,Furniture,Corporate,West,8.0,1370.38,0.36,181.93,0.13275879683007633,493.33680000000004,171.2975
10973,2026-08-30,Technology,Corporate,West,8.0,789.29,0.26,-53.0,-0.06714895665724892,205.2154,98.66125
10974,2026-08-31,Office Supplies,Corporate,South,7.0,776.85,0.3,-79.59,-0.10245221085151573,233.055,110.97857142857143
10975,2026-09-01,Furniture,Home Office,South,4.0,122.85,0.23,26.51,0.21579161579161582,28.2555,30.7125
10976,2026-09-02,Furniture,Home Office,South,2.0,100.62,0.41,11.11,0.11041542436891273,41.2542,50.31
10977,2026-09-03,Office Supplies,Home Office,West,3.0,849.18,0.41,108.89,0.12822958618902944,348.1638,283.06
10978,2026-09-04,Office Supplies,Home Office,West,6.0,685.36,0.35,138.21,0.20166044122796778,239.87599999999998,114.22666666666667
10979,2026-09-05,Office Supplies,Home Office,Central,5.0,1266.81,0.05,210.89,0.16647326749867777,63.3405,253.362
10980,2026-09-06,Technology,Corporate,South,8.0,282.99,0.42,63.82,0.2255203364076469,118.8558,35.37375
10981,2026-09-07,Technology,Corporate,South,6.0,86.21,0.34,-10.75,-0.12469551096160539,29.3114,14.368333333333332
10982,2026-09-08,Furniture,Corporate,South,6.0,701.11,0.35,130.68,0.18639015275776982,245.3885,116.85166666666667
10983,2026-09-09,Office Supplies,Corporate,East,1.0,394.34,0.18,91.84,0.232895470913425,70.98119999999999,394.34
10984,2026-09-10,Furniture,Home Office,Central,4.0,121.94,0.44,-2.59,-0.02123995407577497,53.6536,30.485
10985,2026-09-11,Furniture,Home Office,South,5.0,1100.67,0.36,152.11,0.1381976432536546,396.2412,220.13400000000001
10986,2026-09-12,Furniture,Home Office,South,3.0,211.81,0.06,-1.83,-0.008639818705443558,12.708599999999999,70.60333333333334
10987,2026-09-13,Furniture,Consumer,South,9.0,932.06,0.2,261.99,0.2810870544814712,186.412,103.56222222222222
10988,2026-09-14,Office Supplies,Corporate,East,1.0,457.52,0.44,-61.75,-0.13496677740863788,201.3088,457.52
10989,2026-09-15,Furniture,Corporate,East,6.0,301.57,0.02,33.45,0.11091952117253044,6.0314,50.26166666666666
10990,2026-09-16,Office Supplies,Home Office,West,6.0,600.64,0.48,-45.09,-0.07506992541289292,288.30719999999997,100.10666666666667
10991,2026-09-17,Office Supplies,Corporate,Central,5.0,1212.1,0.34,206.66,0.17049748370596488,412.114,242.42
10992,2026-09-18,Technology,Corporate,West,5.0,618.54,0.32,-43.82,-0.0708442461279788,197.9328,123.708
10993,2026-09-19,Office Supplies,Home Office,Central,5.0,1138.62,0.14,-50.19,-0.044079675396532646,159.4068,227.724
10994,2026-09-20,Technology,Consumer,East,6.0,231.96,0.12,16.81,0.07246939127435764,27.8352,38.660000000000004
10995,2026-09-21,Office Supplies,Consumer,South,8.0,1170.52,0.47,306.3,0.26167857020811264,550.1443999999999,146.315
10996,2026-09-22,Office Supplies,Consumer,West,2.0,393.55,0.15,-21.54,-0.05473256257146487,59.0325,196.775
10997,2026-09-23,Office Supplies,Home Office,South,6.0,1032.22,0.39,-87.83,-0.08508845013659878,402.5658,172.03666666666666
10998,2026-09-24,Technology,Corporate,West,1.0,870.38,0.2,166.71,0.19153702980307452,174.07600000000002,870.38
10999,2026-09-25,Technology,Home Office,East,4.0,1397.26,0.07,105.18,0.07527589711292101,97.80820000000001,349.315
11000,2026-09-26,Furniture,Home Office,East,3.0,611.62,0.01,159.21,0.26030868840129495,6.1162,203.87333333333333
