Transaction_ID,Amount,Time,Location,Transaction_Type,Fraud
TXN100532,1026.51,355,Aurangabad,POS,0
TXN100533,919.23,167,Bengaluru,ATM,1
TXN100534,571.44,556,Pune,POS,0
TXN100535,1149.86,904,Bengaluru,POS,0
TXN100536,463.86,104,Pune,Mobile Payment,0
TXN100537,746.54,149,Nashik,Bank Transfer,0
TXN100538,2999.78,145,Hyderabad,ATM,0
TXN100539,615.91,715,Delhi,Online,0
TXN100540,2529.29,873,Hyderabad,POS,0
TXN100541,354.35,298,Pune,Online,0
TXN100542,1862.74,1190,Nashik,Bank Transfer,0
TXN100543,4635.82,645,Hyderabad,POS,0
TXN100544,92.61,722,Bengaluru,Online,0
TXN100545,494.28,1071,Pune,Mobile Payment,0
TXN100546,1952.9,637,Nagpur,Online,0
TXN100547,895.12,238,Mumbai,Mobile Payment,0
TXN100548,4852.45,1030,Bengaluru,ATM,1
TXN100549,599.45,463,Delhi,Bank Transfer,0
TXN100550,1195.82,452,Hyderabad,Online,0
TXN100551,938.54,783,Bengaluru,POS,0
TXN100552,3525.52,896,Nagpur,Bank Transfer,0
TXN100553,1414.34,370,Nashik,Online,0
TXN100554,1537.02,486,Nashik,POS,0
TXN100555,726.42,1234,Bengaluru,POS,0
TXN100556,673.44,164,Nagpur,POS,0
TXN100557,711.55,1148,Hyderabad,POS,0
TXN100558,1626.93,1360,Bengaluru,Online,0
TXN100559,719.83,191,Mumbai,ATM,0
TXN100560,1465.24,729,Mumbai,Mobile Payment,0
TXN100561,8737.69,213,Aurangabad,Mobile Payment,0
TXN100562,2620.51,573,Pune,Mobile Payment,0
TXN100563,791.54,1351,Aurangabad,ATM,0
TXN100564,3645.37,956,Hyderabad,POS,0
TXN100565,729.18,380,Mumbai,POS,0
TXN100566,400.21,672,Nagpur,Bank Transfer,1
TXN100567,400.18,797,Pune,Mobile Payment,0
TXN100568,168.88,238,Hyderabad,Mobile Payment,0
TXN100569,771.62,699,Nagpur,POS,0
TXN100570,1117.02,1105,Hyderabad,Mobile Payment,0
TXN100571,5863.12,1386,Aurangabad,POS,0
TXN100572,1520.7,504,Nashik,POS,0
TXN100573,880.86,201,Nagpur,POS,0
TXN100574,2513.43,919,Aurangabad,Online,0
TXN100575,120.16,36,Aurangabad,Online,0
TXN100576,1387.99,643,Aurangabad,Online,0
TXN100577,2370.52,1425,Nashik,Online,0
TXN100578,249.99,764,Nashik,ATM,0
TXN100579,3441.81,705,Bengaluru,Bank Transfer,0
TXN100580,1538.4,1199,Nashik,Bank Transfer,0
TXN100581,723.94,544,Pune,POS,0
TXN100582,2064.79,1224,Nashik,Mobile Payment,0
TXN100583,10622.11,539,Nashik,Online,0
TXN100584,1315.36,1016,Nashik,Bank Transfer,0
TXN100585,1405.6,393,Hyderabad,Bank Transfer,0
TXN100586,692.73,832,Nagpur,Online,0
TXN100587,468.79,1065,Nashik,ATM,0
TXN100588,2515.77,596,Pune,ATM,0
TXN100589,465.87,392,Hyderabad,Bank Transfer,0
TXN100590,1177.99,699,Aurangabad,ATM,0
TXN100591,680.17,440,Nagpur,Online,0
TXN100592,1770.43,917,Mumbai,Bank Transfer,0
TXN100593,1530.98,319,Hyderabad,Online,0
TXN100594,3094.99,552,Nashik,ATM,0
TXN100595,658.51,1238,Hyderabad,Online,0
TXN100596,837.25,1094,Bengaluru,ATM,0
TXN100597,412.09,567,Bengaluru,ATM,0
TXN100598,703.25,918,Hyderabad,Online,0
TXN100599,1599.27,235,Aurangabad,ATM,0
TXN100600,2337.85,1304,Aurangabad,POS,0
TXN100601,436.08,986,Nagpur,Online,0
TXN100602,2616.53,1185,Bengaluru,POS,0
TXN100603,4254.1,1214,Mumbai,Online,0
TXN100604,1658.11,1032,Delhi,ATM,0
TXN100605,7163.8,59,Bengaluru,ATM,0
TXN100606,505.84,892,Hyderabad,Bank Transfer,0
TXN100607,315.87,224,Bengaluru,Bank Transfer,0
TXN100608,185.17,699,Pune,POS,0
TXN100609,4895.37,581,Delhi,ATM,0
TXN100610,2109.84,1310,Aurangabad,Bank Transfer,0
TXN100611,1037.34,993,Delhi,ATM,0
TXN100612,1450.94,168,Bengaluru,Online,0
TXN100613,355.85,1085,Aurangabad,Bank Transfer,0
TXN100614,12654.3,1372,Delhi,POS,0
TXN100615,4484.66,13,Aurangabad,Bank Transfer,1
TXN100616,1223.41,163,Aurangabad,ATM,0
TXN100617,2265.99,756,Nagpur,Mobile Payment,0
TXN100618,1774.03,1051,Mumbai,Mobile Payment,0
TXN100619,1371.81,445,Aurangabad,ATM,0
TXN100620,497.47,1231,Pune,Online,0
TXN100621,1757.18,715,Bengaluru,Bank Transfer,0
TXN100622,7201.36,975,Bengaluru,Mobile Payment,0
TXN100623,4210.85,818,Pune,Online,0
TXN100624,5394.78,103,Nashik,ATM,0
TXN100625,657.72,741,Aurangabad,Online,0
TXN100626,407.64,425,Hyderabad,ATM,0
TXN100627,967.01,1124,Aurangabad,Bank Transfer,0
TXN100628,1159.48,638,Aurangabad,Online,0
TXN100629,3275.39,849,Hyderabad,Bank Transfer,0
TXN100630,201.85,1129,Delhi,Online,0
TXN100631,5062.17,768,Aurangabad,ATM,0
TXN100632,936.35,276,Aurangabad,ATM,0
TXN100633,715.6,1088,Pune,Online,0
TXN100634,398.57,899,Mumbai,ATM,0
TXN100635,209.59,187,Mumbai,POS,0
TXN100636,2497.81,1340,Nashik,POS,0
TXN100637,1180.06,1161,Pune,Bank Transfer,0
TXN100638,301.88,1366,Aurangabad,POS,0
TXN100639,300.34,104,Mumbai,POS,0
TXN100640,783.85,545,Nagpur,Mobile Payment,0
TXN100641,5819.8,379,Nagpur,Mobile Payment,0
TXN100642,845.91,109,Nagpur,Mobile Payment,0
TXN100643,243.92,544,Aurangabad,Mobile Payment,0
TXN100644,857.7,353,Aurangabad,ATM,0
TXN100645,834.87,742,Hyderabad,Bank Transfer,0
TXN100646,73.93,316,Nashik,Bank Transfer,0
TXN100647,1038.68,1289,Bengaluru,POS,0
TXN100648,870.5,1088,Nashik,Bank Transfer,0
TXN100649,2199.99,332,Nashik,POS,0
TXN100650,6967.11,1156,Delhi,Bank Transfer,0
TXN100651,3383.16,591,Nagpur,Online,0
TXN100652,838.08,782,Aurangabad,Online,0
TXN100653,362.66,539,Nagpur,Bank Transfer,0
TXN100654,14376.64,734,Nashik,ATM,0
TXN100655,1163.54,620,Aurangabad,POS,0
TXN100656,1112.02,618,Pune,Bank Transfer,0
TXN100657,1070.49,1392,Hyderabad,POS,0
TXN100658,1336.87,908,Mumbai,Mobile Payment,0
TXN100659,949.22,991,Mumbai,Bank Transfer,0
TXN100660,617.91,98,Nashik,ATM,0
TXN100661,634.69,316,Bengaluru,Mobile Payment,0
TXN100662,1061.3,122,Nagpur,Bank Transfer,0
TXN100663,636.88,1343,Pune,Online,0
TXN100664,537.62,798,Aurangabad,Bank Transfer,0
TXN100665,1219.79,456,Bengaluru,Online,0
TXN100666,849.82,521,Nagpur,Online,0
TXN100667,12527.24,519,Nashik,Bank Transfer,1
TXN100668,77.4,916,Nagpur,Bank Transfer,0
TXN100669,3266.61,716,Nashik,Online,0
TXN100670,3812.67,314,Delhi,POS,0
TXN100671,137.91,708,Mumbai,Mobile Payment,0
TXN100672,778.46,709,Bengaluru,ATM,0
TXN100673,756.39,1043,Mumbai,Bank Transfer,0
TXN100674,268.4,559,Nagpur,Mobile Payment,0
TXN100675,1541.65,968,Pune,Mobile Payment,1
TXN100676,361.2,1153,Aurangabad,POS,0
TXN100677,6325.03,1316,Nashik,Mobile Payment,0
TXN100678,2795.25,1155,Aurangabad,Bank Transfer,0
TXN100679,3911.03,355,Mumbai,Mobile Payment,0
TXN100680,2256.73,1077,Hyderabad,Bank Transfer,0
TXN100681,354.59,889,Pune,Bank Transfer,0
TXN100682,649.03,792,Pune,Online,0
TXN100683,1788.93,1410,Aurangabad,POS,0
TXN100684,323.07,264,Mumbai,ATM,0
TXN100685,2237.24,981,Hyderabad,Online,0
TXN100686,862.36,1238,Aurangabad,ATM,0
TXN100687,753.84,801,Nagpur,Bank Transfer,0
TXN100688,2232.68,42,Pune,Online,0
TXN100689,1710.03,861,Pune,Mobile Payment,0
TXN100690,764.36,1301,Nagpur,Mobile Payment,0
TXN100691,3495.84,1153,Mumbai,ATM,0
TXN100692,372.02,349,Pune,Bank Transfer,0
TXN100693,2030.29,1129,Bengaluru,ATM,0
TXN100694,1984.46,911,Hyderabad,POS,0
TXN100695,804.69,0,Delhi,Mobile Payment,0
TXN100696,1519.49,583,Delhi,Online,0
TXN100697,313.84,431,Delhi,Online,0
TXN100698,2762.87,1329,Nashik,Online,0
TXN100699,911.51,52,Bengaluru,Mobile Payment,0
TXN100700,650.2,939,Nashik,Bank Transfer,0
TXN100701,3130.69,519,Mumbai,Mobile Payment,0
TXN100702,542.21,1353,Nagpur,Mobile Payment,0
TXN100703,606.6,1348,Aurangabad,Online,1
TXN100704,231.22,1137,Bengaluru,Mobile Payment,0
TXN100705,2010.24,146,Hyderabad,Online,0
TXN100706,1163.77,1189,Mumbai,Bank Transfer,1
TXN100707,6341.02,1402,Aurangabad,POS,0
TXN100708,136.74,1162,Mumbai,Online,0
TXN100709,5981.68,628,Nashik,ATM,0
TXN100710,1354.27,298,Delhi,POS,0
TXN100711,995.54,1299,Nagpur,Bank Transfer,0
TXN100712,635.93,788,Nashik,POS,0
TXN100713,1634.57,849,Nagpur,Online,0
TXN100714,1056.13,177,Bengaluru,Bank Transfer,0
TXN100715,3305.36,841,Aurangabad,ATM,0
TXN100716,1229.33,1377,Mumbai,Online,0
TXN100717,1274.49,1177,Pune,Online,0
TXN100718,762.34,1224,Pune,Bank Transfer,0
TXN100719,1035.93,877,Nagpur,Bank Transfer,0
TXN100720,1491.89,1138,Delhi,POS,0
TXN100721,198.31,758,Delhi,ATM,0
TXN100722,284.81,1091,Nagpur,POS,0
TXN100723,2305.99,444,Nashik,POS,0
TXN100724,1300.97,1349,Pune,Online,0
TXN100725,912.34,707,Nashik,Bank Transfer,0
TXN100726,3844.1,601,Aurangabad,Online,1
TXN100727,1552.44,1382,Pune,ATM,0
TXN100728,639.21,144,Aurangabad,POS,0
TXN100729,503.56,274,Mumbai,ATM,0
TXN100730,1333.88,508,Nashik,Bank Transfer,0
TXN100731,412.25,1202,Nagpur,Bank Transfer,0
TXN100732,1649.54,752,Pune,Mobile Payment,0
TXN100733,199.82,476,Nashik,ATM,0
TXN100734,3069.15,1437,Nagpur,Online,0
TXN100735,1759.17,1176,Mumbai,ATM,0
TXN100736,1416.62,1127,Pune,POS,0
TXN100737,2929.8,1098,Aurangabad,Bank Transfer,0
TXN100738,5799.2,1151,Mumbai,Bank Transfer,0
TXN100739,3024.1,665,Delhi,ATM,0
TXN100740,174.01,567,Nagpur,ATM,0
TXN100741,305.03,1368,Hyderabad,ATM,0
TXN100742,587.09,530,Pune,POS,0
TXN100743,1125.62,158,Pune,POS,0
TXN100744,1840.25,680,Bengaluru,Online,0
TXN100745,530.73,22,Bengaluru,ATM,0
TXN100746,1321.82,1070,Mumbai,Online,0
TXN100747,515.23,524,Pune,Mobile Payment,0
TXN100748,594.95,728,Nagpur,POS,0
TXN100749,268.63,143,Mumbai,Bank Transfer,0
TXN100750,435.62,667,Aurangabad,Mobile Payment,0
TXN100751,283.81,680,Mumbai,Bank Transfer,0
TXN100752,413.28,972,Mumbai,Mobile Payment,0
TXN100753,3145.23,798,Hyderabad,Online,0
TXN100754,424.37,84,Aurangabad,Online,0
TXN100755,15250.72,415,Delhi,POS,0
TXN100756,1796.0,693,Bengaluru,Bank Transfer,0
TXN100757,1319.27,481,Nagpur,Mobile Payment,0
TXN100758,464.82,455,Delhi,ATM,0
TXN100759,2209.03,826,Delhi,ATM,0
TXN100760,616.69,296,Delhi,POS,0
TXN100761,1238.94,1135,Bengaluru,Bank Transfer,0
TXN100762,14187.05,1253,Nashik,ATM,0
TXN100763,996.19,1119,Bengaluru,POS,0
TXN100764,3460.86,949,Delhi,POS,0
TXN100765,1765.06,679,Nashik,Bank Transfer,1
TXN100766,1058.93,377,Aurangabad,ATM,0
TXN100767,6443.33,1179,Bengaluru,ATM,0
TXN100768,585.83,420,Nagpur,ATM,0
TXN100769,6717.35,104,Delhi,Online,0
TXN100770,2225.53,329,Pune,ATM,0
TXN100771,624.86,438,Aurangabad,Mobile Payment,0
TXN100772,2064.01,1155,Nashik,Online,0
TXN100773,2900.26,381,Bengaluru,Online,0
TXN100774,2042.26,137,Nagpur,Online,0
TXN100775,228.1,942,Mumbai,Online,0
TXN100776,529.99,842,Nagpur,POS,0
TXN100777,856.18,269,Nagpur,Mobile Payment,0
TXN100778,1017.97,395,Delhi,Bank Transfer,0
TXN100779,2039.93,912,Delhi,ATM,0
TXN100780,1309.89,463,Bengaluru,Online,0
TXN100781,288.49,449,Bengaluru,Bank Transfer,0
TXN100782,1603.91,1354,Hyderabad,POS,0
TXN100783,2019.46,1276,Nashik,Bank Transfer,0
TXN100784,1919.44,1308,Hyderabad,Online,0
TXN100785,3231.76,1297,Bengaluru,Mobile Payment,0
TXN100786,2524.81,19,Nashik,Bank Transfer,0
TXN100787,1735.72,238,Delhi,Online,0
TXN100788,1022.32,1293,Delhi,Online,0
TXN100789,208.31,417,Pune,ATM,0
TXN100790,1685.16,1333,Pune,ATM,0
TXN100791,1349.77,1054,Aurangabad,Mobile Payment,0
TXN100792,1438.82,1127,Delhi,ATM,0
TXN100793,305.9,185,Mumbai,Mobile Payment,0
TXN100794,372.02,1151,Pune,POS,0
TXN100795,3143.69,1233,Nashik,POS,0
TXN100796,1054.1,1437,Nagpur,ATM,0
TXN100797,2167.87,1304,Bengaluru,POS,0
TXN100798,1128.13,252,Bengaluru,Bank Transfer,0
TXN100799,1129.76,18,Aurangabad,Bank Transfer,0
TXN100800,2802.55,711,Pune,Bank Transfer,0
TXN100801,654.55,1159,Nagpur,POS,0
TXN100802,1207.27,222,Nagpur,Bank Transfer,0
TXN100803,690.71,2,Pune,Mobile Payment,0
TXN100804,710.17,1259,Mumbai,Online,0
TXN100805,804.99,853,Mumbai,ATM,0
TXN100806,1369.41,227,Aurangabad,Mobile Payment,0
TXN100807,679.43,912,Hyderabad,Bank Transfer,0
TXN100808,3849.72,498,Mumbai,Online,0
TXN100809,448.27,520,Aurangabad,ATM,0
TXN100810,909.71,701,Hyderabad,Mobile Payment,0
TXN100811,706.46,916,Hyderabad,ATM,0
TXN100812,4660.97,1162,Nashik,POS,0
TXN100813,1334.82,1299,Hyderabad,Bank Transfer,0
TXN100814,3077.41,290,Pune,Mobile Payment,0
TXN100815,248.25,1076,Hyderabad,Mobile Payment,0
TXN100816,1432.32,1133,Nagpur,Online,0
TXN100817,2669.46,714,Aurangabad,Online,0
TXN100818,1190.68,947,Bengaluru,Online,0
TXN100819,3182.68,647,Mumbai,ATM,0
TXN100820,653.74,1027,Bengaluru,Bank Transfer,0
TXN100821,4488.83,683,Aurangabad,ATM,0
TXN100822,10925.97,869,Delhi,Bank Transfer,0
TXN100823,762.93,1070,Aurangabad,Mobile Payment,0
TXN100824,702.4,93,Mumbai,ATM,0
TXN100825,4690.92,939,Delhi,ATM,0
TXN100826,5321.83,559,Delhi,ATM,0
TXN100827,650.11,212,Hyderabad,POS,0
TXN100828,720.4,435,Mumbai,Bank Transfer,0
TXN100829,827.34,851,Delhi,Bank Transfer,0
TXN100830,285.87,507,Pune,ATM,0
TXN100831,437.62,835,Nagpur,POS,0
TXN100832,401.76,650,Bengaluru,ATM,0
TXN100833,1720.82,204,Pune,Bank Transfer,1
TXN100834,1059.25,380,Pune,Mobile Payment,0
TXN100835,1386.05,1096,Mumbai,POS,0
TXN100836,5169.34,1099,Hyderabad,POS,0
TXN100837,404.09,76,Mumbai,ATM,0
TXN100838,2934.59,815,Bengaluru,Mobile Payment,0
TXN100839,885.37,767,Nagpur,Bank Transfer,0
TXN100840,1043.71,409,Aurangabad,Online,0
TXN100841,2153.43,105,Pune,Bank Transfer,0
TXN100842,1335.9,550,Delhi,Bank Transfer,1
TXN100843,4952.1,825,Nagpur,Mobile Payment,1
TXN100844,1295.24,1298,Pune,POS,0
TXN100845,1794.45,87,Aurangabad,Bank Transfer,0
TXN100846,5460.5,880,Hyderabad,POS,1
TXN100847,12775.7,1100,Delhi,Mobile Payment,0
TXN100848,579.55,1100,Pune,Mobile Payment,0
TXN100849,644.84,539,Nashik,ATM,0
TXN100850,588.08,244,Bengaluru,Online,0
TXN100851,629.25,577,Nagpur,Mobile Payment,0
TXN100852,1214.63,1405,Bengaluru,Mobile Payment,1
TXN100853,3601.18,981,Mumbai,POS,0
TXN100854,4539.19,716,Pune,Mobile Payment,0
TXN100855,619.71,141,Delhi,Bank Transfer,0
TXN100856,477.06,892,Delhi,ATM,0
TXN100857,1757.09,1391,Nagpur,ATM,0
TXN100858,631.3,1107,Nagpur,Bank Transfer,0
TXN100859,2065.1,1166,Bengaluru,Mobile Payment,0
TXN100860,1343.35,351,Delhi,Online,0
TXN100861,240.87,544,Delhi,Mobile Payment,0
TXN100862,5153.88,912,Delhi,ATM,0
TXN100863,6606.95,151,Pune,Online,0
TXN100864,594.2,1181,Delhi,POS,0
TXN100865,744.19,652,Mumbai,POS,0
TXN100866,1459.52,957,Delhi,Mobile Payment,0
TXN100867,1532.2,762,Mumbai,Mobile Payment,0
TXN100868,2118.67,1326,Pune,Online,0
TXN100869,8186.2,623,Nagpur,Online,0
TXN100870,918.79,655,Hyderabad,Mobile Payment,0
TXN100871,493.59,449,Mumbai,ATM,0
TXN100872,276.08,720,Pune,POS,0
TXN100873,527.99,1247,Hyderabad,Online,0
TXN100874,1060.9,42,Hyderabad,ATM,0
TXN100875,6598.24,263,Delhi,Mobile Payment,0
TXN100876,653.53,1026,Pune,Bank Transfer,0
TXN100877,1371.68,1291,Hyderabad,Online,0
TXN100878,1078.77,595,Delhi,Bank Transfer,0
TXN100879,3598.94,1039,Bengaluru,ATM,0
TXN100880,13724.43,1357,Pune,POS,0
TXN100881,644.92,1082,Hyderabad,ATM,0
TXN100882,672.2,1012,Nagpur,POS,0
TXN100883,3115.55,176,Mumbai,ATM,0
TXN100884,2168.72,62,Bengaluru,Online,0
TXN100885,6951.46,957,Nagpur,Online,0
TXN100886,1966.34,1002,Nashik,Bank Transfer,0
TXN100887,765.64,560,Delhi,ATM,0
TXN100888,1979.61,1330,Hyderabad,ATM,0
TXN100889,6116.67,1269,Mumbai,Bank Transfer,1
TXN100890,2491.11,1312,Nagpur,Mobile Payment,0
TXN100891,1821.24,954,Mumbai,ATM,0
TXN100892,3186.49,1355,Nashik,ATM,0
TXN100893,3530.86,849,Aurangabad,ATM,0
TXN100894,4368.43,1278,Delhi,Mobile Payment,0
TXN100895,2097.94,603,Delhi,Online,0
TXN100896,927.86,605,Pune,Bank Transfer,0
TXN100897,1269.93,829,Hyderabad,Mobile Payment,0
TXN100898,3664.73,1222,Delhi,POS,0
TXN100899,484.47,1294,Delhi,POS,0
TXN100900,1585.53,745,Nagpur,Mobile Payment,0
TXN100901,740.01,557,Bengaluru,Mobile Payment,0
TXN100902,1128.61,63,Delhi,Online,0
TXN100903,3938.09,1253,Delhi,POS,0
TXN100904,1327.56,941,Hyderabad,Bank Transfer,0
TXN100905,1148.76,248,Nashik,ATM,0
TXN100906,281.5,1269,Bengaluru,ATM,0
TXN100907,2312.89,939,Nashik,Online,0
TXN100908,2091.18,156,Hyderabad,Online,0
TXN100909,9540.06,734,Mumbai,POS,0
TXN100910,806.11,984,Mumbai,Bank Transfer,0
TXN100911,1365.33,1111,Delhi,Bank Transfer,0
TXN100912,1407.24,1336,Delhi,Mobile Payment,0
TXN100913,5310.56,1089,Pune,Online,0
TXN100914,996.95,661,Mumbai,ATM,0
TXN100915,1449.57,1043,Nagpur,ATM,0
TXN100916,2014.04,32,Delhi,POS,0
TXN100917,1321.61,557,Nagpur,ATM,0
TXN100918,701.74,72,Delhi,Bank Transfer,0
TXN100919,1331.54,824,Hyderabad,Bank Transfer,0
TXN100920,3208.73,1366,Nagpur,Online,0
TXN100921,392.87,1156,Aurangabad,POS,0
TXN100922,1252.59,1078,Nagpur,ATM,0
TXN100923,544.51,60,Bengaluru,Online,0
TXN100924,3622.96,271,Mumbai,Mobile Payment,0
TXN100925,587.57,245,Delhi,Mobile Payment,1
TXN100926,627.08,1199,Mumbai,ATM,0
TXN100927,1599.12,627,Bengaluru,ATM,0
TXN100928,5247.59,1340,Bengaluru,ATM,0
TXN100929,1026.85,704,Nagpur,Bank Transfer,0
TXN100930,629.42,661,Nashik,ATM,0
TXN100931,7195.11,1154,Nashik,Mobile Payment,0
TXN100932,257.75,1125,Bengaluru,ATM,0
TXN100933,121.66,309,Nashik,POS,0
TXN100934,1702.77,1315,Delhi,Mobile Payment,0
TXN100935,663.78,494,Pune,POS,0
TXN100936,394.95,1384,Aurangabad,Mobile Payment,0
TXN100937,2226.88,337,Nagpur,Online,0
TXN100938,1399.4,578,Pune,Mobile Payment,0
TXN100939,623.86,9,Nashik,Mobile Payment,0
TXN100940,304.81,48,Nagpur,POS,0
TXN100941,2624.01,622,Pune,POS,0
TXN100942,7086.64,1344,Mumbai,Mobile Payment,1
TXN100943,993.09,730,Nashik,Mobile Payment,0
TXN100944,6950.97,794,Hyderabad,Bank Transfer,0
TXN100945,376.12,970,Pune,Online,0
TXN100946,238.53,132,Hyderabad,Online,0
TXN100947,549.0,82,Delhi,ATM,0
TXN100948,1047.76,56,Mumbai,Mobile Payment,0
TXN100949,1398.76,375,Nashik,Mobile Payment,0
TXN100950,861.58,348,Aurangabad,Mobile Payment,0
TXN100951,1559.4,270,Bengaluru,Mobile Payment,0
TXN100952,313.71,110,Nashik,Online,0
TXN100953,4646.01,868,Hyderabad,POS,0
TXN100954,1010.14,886,Delhi,Bank Transfer,0
TXN100955,3351.94,75,Aurangabad,POS,0
TXN100956,1544.92,1181,Aurangabad,POS,0
TXN100957,1731.52,328,Aurangabad,Online,0
TXN100958,1938.69,121,Nagpur,Bank Transfer,0
TXN100959,1715.93,40,Nagpur,Mobile Payment,0
TXN100960,2085.41,1190,Hyderabad,Online,0
TXN100961,4142.91,921,Bengaluru,Online,0
TXN100962,1334.78,641,Aurangabad,Bank Transfer,0
TXN100963,2228.32,1046,Bengaluru,ATM,0
TXN100964,1002.51,278,Mumbai,Online,0
TXN100965,4629.1,762,Aurangabad,POS,0
TXN100966,557.58,468,Pune,POS,0
TXN100967,6640.49,1423,Aurangabad,Mobile Payment,0
TXN100968,1053.47,8,Hyderabad,Online,0
TXN100969,262.23,12,Nagpur,Mobile Payment,0
TXN100970,1246.51,923,Nagpur,Online,0
TXN100971,554.99,922,Pune,Bank Transfer,0
TXN100972,3911.78,1075,Pune,Online,1
TXN100973,570.99,1232,Nashik,ATM,0
TXN100974,701.92,1425,Mumbai,POS,0
TXN100975,165.75,1214,Mumbai,Bank Transfer,0
TXN100976,697.63,1074,Hyderabad,POS,0
TXN100977,97.14,1416,Hyderabad,Mobile Payment,0
TXN100978,225.0,652,Hyderabad,Bank Transfer,0
TXN100979,2345.88,620,Hyderabad,ATM,0
TXN100980,2406.19,1323,Hyderabad,POS,0
TXN100981,1678.17,195,Hyderabad,Online,0
TXN100982,416.97,416,Mumbai,Online,0
TXN100983,1045.54,663,Delhi,Online,0
TXN100984,1092.69,1379,Nagpur,Bank Transfer,0
TXN100985,344.34,147,Mumbai,ATM,0
TXN100986,4931.5,1000,Hyderabad,ATM,0
TXN100987,2636.91,1388,Nashik,ATM,0
TXN100988,879.22,363,Nashik,POS,0
TXN100989,1126.52,401,Mumbai,Bank Transfer,0
TXN100990,1350.71,605,Pune,Online,0
TXN100991,142.35,228,Nashik,POS,0
TXN100992,856.47,536,Bengaluru,ATM,0
TXN100993,554.47,267,Pune,Online,0
TXN100994,402.78,1428,Bengaluru,Bank Transfer,0
TXN100995,827.91,1034,Nagpur,Mobile Payment,0
TXN100996,6618.91,1343,Delhi,ATM,0
TXN100997,2081.5,125,Nashik,ATM,0
TXN100998,619.44,305,Pune,ATM,0
TXN100999,1944.16,1112,Hyderabad,ATM,0
TXN101000,4444.2,1378,Bengaluru,Online,0
TXN101001,2764.55,627,Mumbai,Bank Transfer,0
TXN101002,1164.01,1375,Bengaluru,POS,0
TXN101003,574.25,688,Bengaluru,Online,0
TXN101004,2204.43,1037,Nagpur,Bank Transfer,0
TXN101005,1625.36,1280,Aurangabad,POS,0
TXN101006,2684.35,1232,Aurangabad,ATM,0
TXN101007,2069.73,280,Mumbai,Bank Transfer,0
TXN101008,3132.39,442,Nagpur,ATM,0
TXN101009,642.11,836,Nagpur,Bank Transfer,0
TXN101010,4094.48,388,Hyderabad,Mobile Payment,0
TXN101011,1336.22,616,Nagpur,ATM,0
TXN101012,8736.46,146,Nagpur,ATM,0
TXN101013,550.49,1302,Aurangabad,ATM,0
TXN101014,6222.73,520,Pune,Online,0
TXN101015,1336.64,629,Nagpur,POS,0
TXN101016,571.68,433,Pune,ATM,0
TXN101017,675.95,143,Bengaluru,ATM,0
TXN101018,796.04,288,Bengaluru,Online,0
TXN101019,1676.0,1409,Nagpur,Online,0
TXN101020,1849.8,13,Nashik,Mobile Payment,0
TXN101021,1745.74,256,Delhi,Bank Transfer,1
TXN101022,1070.25,1369,Nashik,ATM,0
TXN101023,9341.95,1368,Bengaluru,Bank Transfer,0
TXN101024,6170.55,1423,Delhi,Online,0
TXN101025,1696.5,1230,Nashik,Online,0
TXN101026,1139.11,857,Nagpur,Mobile Payment,0
TXN101027,1236.49,942,Pune,POS,0
TXN101028,2025.39,1195,Delhi,Online,0
TXN101029,394.34,463,Aurangabad,ATM,0
TXN101030,847.78,269,Mumbai,Mobile Payment,0
TXN101031,206.73,1244,Delhi,POS,0
TXN101032,1634.71,1175,Delhi,Mobile Payment,0
TXN101033,2094.76,622,Aurangabad,Online,0
TXN101034,676.42,1206,Nagpur,POS,0
TXN101035,5292.19,1422,Nashik,Bank Transfer,0
TXN101036,321.9,71,Nashik,POS,0
TXN101037,253.57,1306,Bengaluru,ATM,0
TXN101038,1372.59,73,Pune,Bank Transfer,0
TXN101039,3124.71,354,Nagpur,Bank Transfer,0
TXN101040,5907.2,496,Aurangabad,ATM,0
TXN101041,693.06,1351,Nagpur,Bank Transfer,0
TXN101042,3224.98,987,Nagpur,Online,0
TXN101043,1055.21,579,Nashik,POS,0
TXN101044,922.76,909,Aurangabad,POS,0
TXN101045,2653.57,372,Hyderabad,ATM,0
TXN101046,2105.53,361,Mumbai,Online,0
TXN101047,382.69,92,Delhi,Bank Transfer,1
TXN101048,4800.81,1344,Nashik,POS,0
TXN101049,10812.71,323,Aurangabad,POS,1
TXN101050,586.66,383,Pune,POS,0
TXN101051,1629.13,574,Delhi,POS,0
TXN101052,1797.28,735,Delhi,Mobile Payment,0
TXN101053,1423.22,736,Hyderabad,ATM,0
TXN101054,632.51,345,Hyderabad,Bank Transfer,0
TXN101055,560.25,1126,Nashik,Bank Transfer,0
TXN101056,1068.96,1238,Bengaluru,ATM,0
TXN101057,3543.0,1215,Pune,Online,0
TXN101058,1888.62,718,Nashik,ATM,0
TXN101059,757.02,780,Nagpur,POS,0
TXN101060,2372.5,1019,Bengaluru,POS,0
TXN101061,118.49,1217,Aurangabad,ATM,1
TXN101062,3459.11,1403,Hyderabad,ATM,0
TXN101063,192.54,1426,Pune,Bank Transfer,0
TXN101064,1492.32,663,Delhi,Bank Transfer,1
TXN101065,357.93,599,Nashik,Mobile Payment,0
TXN101066,300.46,10,Hyderabad,Mobile Payment,0
TXN101067,3501.08,186,Delhi,POS,0
TXN101068,686.98,725,Pune,Mobile Payment,0
TXN101069,1550.77,1038,Hyderabad,Mobile Payment,0
TXN101070,1046.37,777,Hyderabad,Online,0
